episode   1592, score -17, own  4, enemy 21, mean -10.44
episode   1593, score  1, own 21, enemy 20, mean -10.50
episode   1594, score -9, own 12, enemy 21, mean -10.39
episode   1595, score -5, own 16, enemy 21, mean -10.38
episode   1596, score -9, own 12, enemy 21, mean -10.32
episode   1597, score -14, own  7, enemy 21, mean -10.31
episode   1598, score -8, own 13, enemy 21, mean -10.35
episode   1599, score -8, own 13, enemy 21, mean -10.32
episode   1600, score -10, own 11, enemy 21, mean -10.30
episode   1601, score -16, own  5, enemy 21, mean -10.30
episode   1602, score -2, own 19, enemy 21, mean -10.35
episode   1603, score -10, own 11, enemy 21, mean -10.27
episode   1604, score -13, own  8, enemy 21, mean -10.27
episode   1605, score -8, own 13, enemy 21, mean -10.29
episode   1606, score -7, own 14, enemy 21, mean -10.27
episode   1607, score -4, own 17, enemy 21, mean -10.24
episode   1608, score -9, own 12, enemy 21, mean -10.18
episode   1609, score -5, own 16, enemy 21, mean -10.16
episode   1610, score -4, own 17, enemy 21, mean -10.11
episode   1611, score -10, own 11, enemy 21, mean -10.05
episode   1612, score -12, own  9, enemy 21, mean -10.05
episode   1613, score -9, own 12, enemy 21, mean -10.07
episode   1614, score -11, own 10, enemy 21, mean -10.06
episode   1615, score -15, own  6, enemy 21, mean -10.07
episode   1616, score -16, own  5, enemy 21, mean -10.12
episode   1617, score -9, own 12, enemy 21, mean -10.18
episode   1618, score -13, own  8, enemy 21, mean -10.17
episode   1619, score -14, own  7, enemy 21, mean -10.19
episode   1620, score -19, own  2, enemy 21, mean -10.23
episode   1621, score  1, own 21, enemy 20, mean -10.32
episode   1622, score -13, own  8, enemy 21, mean -10.21
episode   1623, score -9, own 12, enemy 21, mean -10.23
episode   1624, score -2, own 19, enemy 21, mean -10.22
episode   1625, score -15, own  6, enemy 21, mean -10.14
episode   1626, score -3, own 18, enemy 21, mean -10.19
episode   1627, score -8, own 13, enemy 21, mean -10.12
episode   1628, score -9, own 12, enemy 21, mean -10.10
episode   1629, score -12, own  9, enemy 21, mean -10.08
episode   1630, score -12, own  9, enemy 21, mean -10.10
episode   1631, score -8, own 13, enemy 21, mean -10.12
episode   1632, score -11, own 10, enemy 21, mean -10.10
episode   1633, score -3, own 18, enemy 21, mean -10.11
episode   1634, score -13, own  8, enemy 21, mean -10.04
episode   1635, score  6, own 21, enemy 15, mean -10.07
episode   1636, score -12, own  9, enemy 21, mean  -9.91
episode   1637, score -9, own 12, enemy 21, mean  -9.93
episode   1638, score -16, own  5, enemy 21, mean  -9.92
episode   1639, score -3, own 18, enemy 21, mean  -9.98
episode   1640, score -11, own 10, enemy 21, mean  -9.91
episode   1641, score -18, own  3, enemy 21, mean  -9.92
episode   1642, score -10, own 11, enemy 21, mean -10.00
episode   1643, score -7, own 14, enemy 21, mean -10.00
episode   1644, score -8, own 13, enemy 21, mean  -9.97
episode   1645, score -9, own 12, enemy 21, mean  -9.95
episode   1646, score -9, own 12, enemy 21, mean  -9.94
episode   1647, score -15, own  6, enemy 21, mean  -9.93
episode   1648, score -6, own 15, enemy 21, mean  -9.98
episode   1649, score -14, own  7, enemy 21, mean  -9.94
episode   1650, score -8, own 13, enemy 21, mean  -9.98
episode   1651, score -17, own  4, enemy 21, mean  -9.97
episode   1652, score -8, own 13, enemy 21, mean -10.04
episode   1653, score -14, own  7, enemy 21, mean -10.02
episode   1654, score -14, own  7, enemy 21, mean -10.05
episode   1655, score -9, own 12, enemy 21, mean -10.09
episode   1656, score -4, own 17, enemy 21, mean -10.08
episode   1657, score -6, own 15, enemy 21, mean -10.02
episode   1658, score -8, own 13, enemy 21, mean  -9.98
episode   1659, score -13, own  8, enemy 21, mean  -9.96
episode   1660, score -17, own  4, enemy 21, mean  -9.99
episode   1661, score -13, own  8, enemy 21, mean -10.06
episode   1662, score -9, own 12, enemy 21, mean -10.09
episode   1663, score -10, own 11, enemy 21, mean -10.08
episode   1664, score -7, own 14, enemy 21, mean -10.08
episode   1665, score -13, own  8, enemy 21, mean -10.05
episode   1666, score -2, own 19, enemy 21, mean -10.08
episode   1667, score -12, own  9, enemy 21, mean -10.00
episode   1668, score -11, own 10, enemy 21, mean -10.02
episode   1669, score -10, own 11, enemy 21, mean -10.03
episode   1670, score -10, own 11, enemy 21, mean -10.03
episode   1671, score -6, own 15, enemy 21, mean -10.03
episode   1672, score  1, own 21, enemy 20, mean  -9.99
episode   1673, score -6, own 15, enemy 21, mean  -9.88
episode   1674, score -3, own 18, enemy 21, mean  -9.84
episode   1675, score -13, own  8, enemy 21, mean  -9.77
episode   1676, score -7, own 14, enemy 21, mean  -9.80
episode   1677, score -9, own 12, enemy 21, mean  -9.77
episode   1678, score -11, own 10, enemy 21, mean  -9.77
episode   1679, score  1, own 21, enemy 20, mean  -9.78
episode   1680, score -9, own 12, enemy 21, mean  -9.67
episode   1681, score -15, own  6, enemy 21, mean  -9.66
episode   1682, score -4, own 17, enemy 21, mean  -9.72
episode   1683, score  10, own 21, enemy 11, mean  -9.66
episode   1684, score -8, own 13, enemy 21, mean  -9.46
episode   1685, score -14, own  7, enemy 21, mean  -9.45
episode   1686, score -9, own 12, enemy 21, mean  -9.50
episode   1687, score -3, own 18, enemy 21, mean  -9.49
episode   1688, score  2, own 21, enemy 19, mean  -9.43
episode   1689, score -17, own  4, enemy 21, mean  -9.31
episode   1690, score -11, own 10, enemy 21, mean  -9.39
episode   1691, score -10, own 11, enemy 21, mean  -9.40
episode   1692, score -12, own  9, enemy 21, mean  -9.41
episode   1693, score -16, own  5, enemy 21, mean  -9.44
episode   1694, score -11, own 10, enemy 21, mean  -9.50
episode   1695, score -10, own 11, enemy 21, mean  -9.52
episode   1696, score -12, own  9, enemy 21, mean  -9.52
episode   1697, score -10, own 11, enemy 21, mean  -9.55
episode   1698, score -12, own  9, enemy 21, mean  -9.55
episode   1699, score -11, own 10, enemy 21, mean  -9.58
episode   1700, score -2, own 19, enemy 21, mean  -9.59
episode   1701, score -12, own  9, enemy 21, mean  -9.51
episode   1702, score -14, own  7, enemy 21, mean  -9.54
episode   1703, score -15, own  6, enemy 21, mean  -9.58
episode   1704, score -14, own  7, enemy 21, mean  -9.64
episode   1705, score -16, own  5, enemy 21, mean  -9.68
episode   1706, score -9, own 12, enemy 21, mean  -9.74
episode   1707, score -13, own  8, enemy 21, mean  -9.74
episode   1708, score -14, own  7, enemy 21, mean  -9.77
episode   1709, score -10, own 11, enemy 21, mean  -9.81
episode   1710, score -11, own 10, enemy 21, mean  -9.81
episode   1711, score -5, own 16, enemy 21, mean  -9.83
episode   1712, score -10, own 11, enemy 21, mean  -9.78
